*** Dátum: 6-2-2019 ***
*** Konfigurácia kyvadla: ***
Váha:;0.063000;Dåžka lanka:;0.530000
Ubehnutý èas:;Súradnica x:;Súradnica y:;Aktuálna výchylka:;Rýchlos;Zrýchlenie:;Uhlová rýchlos:;Uhlové zrýchlenie:;Potenciálna energia:;Kinetická energia:;Perióda:;Frekvencia:
64788;0.156955;0.069828;-0.058807;0.613553;0.576560;6.064604;1.087849;0.002333;0.011858;1.460395;0.684746
64820;0.155697;0.070772;-0.044547;0.628460;0.436862;6.066841;0.824269;0.001750;0.012441;1.460395;0.684746
64851;0.152866;0.070772;-0.045562;0.628460;0.446806;6.066702;0.843030;0.001750;0.012441;1.460395;0.684746
64884;0.149092;0.071401;-0.036549;0.638204;0.358470;6.067826;0.676359;0.001361;0.012830;1.460395;0.684746
64916;0.144374;0.072030;-0.027172;0.647801;0.266527;6.068732;0.502881;0.000972;0.013219;1.460395;0.684746
64948;0.138398;0.071715;-0.034381;0.643021;0.337207;6.068059;0.636240;0.001166;0.013024;1.460395;0.684746
64980;0.131792;0.072344;-0.024389;0.652547;0.239233;6.068950;0.451383;0.000778;0.013413;1.460395;0.684746
65012;0.124558;0.072344;-0.026228;0.652547;0.257267;6.068809;0.485410;0.000778;0.013413;1.460395;0.684746
65044;0.116694;0.072659;-0.021428;0.657259;0.210190;6.069156;0.396585;0.000583;0.013608;1.460395;0.684746
65076;0.108516;0.072659;-0.023621;0.657259;0.231700;6.069006;0.437170;0.000583;0.013608;1.460395;0.684746
65123;0.100967;0.072344;-0.034779;0.652547;0.341114;6.068017;0.643612;0.000778;0.013413;1.460395;0.684746
65155;0.092789;0.072344;-0.039211;0.652547;0.384558;6.067520;0.725581;0.000778;0.013413;1.460395;0.684746
65187;0.084611;0.072030;-0.056165;0.647801;0.550689;6.065065;1.039036;0.000972;0.013219;1.460395;0.684746
65220;0.076748;0.071401;-0.091440;0.638204;0.895772;6.057161;1.690136;0.001361;0.012830;1.460395;0.684746
65251;0.069828;0.070457;-0.152376;0.623531;1.489033;6.034585;2.809497;0.001944;0.012247;1.460395;0.684746
65283;0.065110;0.070457;-0.171989;0.623531;1.678902;6.024910;3.167740;0.001944;0.012247;1.460395;0.684746
65316;0.059134;0.068884;-0.306848;0.598276;2.963162;5.926397;5.590871;0.002916;0.011275;1.460395;0.684746
65348;0.055359;0.067941;-0.417364;0.582598;3.976500;5.803493;7.502831;0.003499;0.010692;1.460395;0.684746
65380;0.052843;0.067312;-0.508249;0.571907;4.774024;5.673276;9.007594;0.003888;0.010303;1.460395;0.684746
65412;0.050955;0.065739;-0.677111;0.544262;6.146400;5.358638;11.596981;0.004860;0.009331;1.460395;0.684746
65459;0.050012;0.065424;-0.730403;0.538563;6.544936;5.238764;12.348936;0.005054;0.009137;1.460395;0.684746
65491;0.049697;0.065424;-0.740342;0.538563;6.617239;5.215265;12.485357;0.005054;0.009137;1.460395;0.684746
65523;0.050326;0.065110;-0.745975;0.532803;6.657934;5.201783;12.562141;0.005249;0.008942;1.460395;0.684746
65555;0.050326;0.065739;-0.695214;0.544262;6.283791;5.319064;11.856211;0.004860;0.009331;1.460395;0.684746
65587;0.050955;0.066053;-0.651940;0.549902;5.952017;5.411737;11.230222;0.004665;0.009525;1.460395;0.684746
65620;0.052528;0.067312;-0.514647;0.571907;4.828756;5.663099;9.110862;0.003888;0.010303;1.460395;0.684746
65652;0.056303;0.068255;-0.381662;0.587870;3.653868;5.847404;6.894091;0.003305;0.010886;1.460395;0.684746
65684;0.060706;0.068884;-0.292025;0.598276;2.824217;5.939974;5.328711;0.002916;0.011275;1.460395;0.684746
65716;0.067941;0.069828;-0.191413;0.613553;1.866320;6.014168;3.521359;0.002333;0.011858;1.460395;0.684746
65748;0.072659;0.071086;-0.114162;0.633351;1.117494;6.050065;2.108479;0.001555;0.012636;1.460395;0.684746
65780;0.079579;0.071401;-0.086366;0.638204;0.846198;6.058530;1.596600;0.001361;0.012830;1.460395;0.684746
65827;0.087128;0.072030;-0.053750;0.647801;0.527039;6.065468;0.994412;0.000972;0.013219;1.460395;0.684746
65859;0.094677;0.072344;-0.038091;0.652547;0.373579;6.067651;0.704866;0.000778;0.013413;1.460395;0.684746
65891;0.102226;0.072344;-0.034185;0.652547;0.335287;6.068079;0.632616;0.000778;0.013413;1.460395;0.684746
65923;0.109460;0.072344;-0.031126;0.652547;0.305296;6.068383;0.576030;0.000778;0.013413;1.460395;0.684746
65956;0.117009;0.072973;-0.014235;0.661937;0.139637;6.069545;0.263466;0.000389;0.013802;1.460395;0.684746
65988;0.124243;0.072659;-0.019736;0.657259;0.193600;6.069262;0.365282;0.000583;0.013608;1.460395;0.684746
66019;0.130849;0.072344;-0.024614;0.652547;0.241440;6.068933;0.455548;0.000778;0.013413;1.460395;0.684746
66052;0.136825;0.072344;-0.023255;0.652547;0.228109;6.069032;0.430394;0.000778;0.013413;1.460395;0.684746
66084;0.142172;0.072030;-0.027699;0.647801;0.271693;6.068688;0.512628;0.000972;0.013219;1.460395;0.684746
66116;0.146261;0.071715;-0.032083;0.643021;0.314678;6.068291;0.593733;0.001166;0.013024;1.460395;0.684746
66148;0.149721;0.071086;-0.041552;0.633351;0.407512;6.067233;0.768891;0.001555;0.012636;1.460395;0.684746
66195;0.151923;0.071086;-0.040811;0.633351;0.400241;6.067325;0.755173;0.001555;0.012636;1.460395;0.684746
66227;0.153181;0.070457;-0.050494;0.623531;0.495139;6.065983;0.934224;0.001944;0.012247;1.460395;0.684746
66260;0.153181;0.070457;-0.050494;0.623531;0.495139;6.065983;0.934224;0.001944;0.012247;1.460395;0.684746
66291;0.152552;0.070772;-0.045677;0.628460;0.447939;6.066686;0.845168;0.001750;0.012441;1.460395;0.684746
66323;0.150350;0.071401;-0.036172;0.638204;0.354768;6.067867;0.669373;0.001361;0.012830;1.460395;0.684746
66355;0.146890;0.071401;-0.037230;0.638204;0.365139;6.067749;0.688942;0.001361;0.012830;1.460395;0.684746
66387;0.142801;0.072030;-0.027546;0.647801;0.270197;6.068701;0.509805;0.000972;0.013219;1.460395;0.684746
66419;0.137769;0.072030;-0.028816;0.647801;0.282650;6.068593;0.533302;0.000972;0.013219;1.460395;0.684746
66451;0.131792;0.072344;-0.024389;0.652547;0.239233;6.068950;0.451383;0.000778;0.013413;1.460395;0.684746
66484;0.125187;0.072344;-0.026057;0.652547;0.255592;6.068822;0.482249;0.000778;0.013413;1.460395;0.684746
66515;0.117638;0.072659;-0.021201;0.657259;0.207962;6.069171;0.392382;0.000583;0.013608;1.460395;0.684746
66563;0.110404;0.072659;-0.023076;0.657259;0.226354;6.069045;0.427084;0.000583;0.013608;1.460395;0.684746
66595;0.102855;0.072344;-0.033895;0.652547;0.332447;6.068109;0.627258;0.000778;0.013413;1.460395;0.684746
66627;0.095620;0.072344;-0.037554;0.652547;0.368321;6.067713;0.694945;0.000778;0.013413;1.460395;0.684746
66659;0.088071;0.072030;-0.052898;0.647801;0.518685;6.065606;0.978650;0.000972;0.013219;1.460395;0.684746
66691;0.080522;0.071715;-0.072695;0.643021;0.712512;6.061832;1.344363;0.001166;0.013024;1.460395;0.684746
66723;0.074231;0.071086;-0.110233;0.633351;1.079198;6.051404;2.036222;0.001555;0.012636;1.460395;0.684746
66755;0.069199;0.070142;-0.170131;0.618562;1.660946;6.025877;3.133861;0.002138;0.012053;1.460395;0.684746
66787;0.063537;0.070142;-0.197553;0.618562;1.925416;6.010533;3.632860;0.002138;0.012053;1.460395;0.684746
66820;0.058504;0.068570;-0.333710;0.593096;3.213274;5.900052;6.062782;0.003110;0.011081;1.460395;0.684746
66851;0.055988;0.068255;-0.385942;0.587870;3.692795;5.842354;6.967537;0.003305;0.010886;1.460395;0.684746
66884;0.053157;0.066682;-0.549820;0.561013;5.126054;5.604742;9.671800;0.004277;0.009914;1.460395;0.684746
66931;0.052528;0.066053;-0.611758;0.549902;5.633955;5.491925;10.630104;0.004665;0.009525;1.460395;0.684746
66963;0.052214;0.065424;-0.667404;0.538563;6.071893;5.379379;11.456403;0.005054;0.009137;1.460395;0.684746
66995;0.052843;0.065739;-0.627876;0.544262;5.762664;5.460428;10.872952;0.004860;0.009331;1.460395;0.684746
67027;0.053472;0.065739;-0.612969;0.544262;5.643679;5.489589;10.648452;0.004860;0.009331;1.460395;0.684746
67059;0.055045;0.067312;-0.467486;0.571907;4.420815;5.734979;8.341162;0.003888;0.010303;1.460395;0.684746
67091;0.058190;0.068255;-0.357834;0.587870;3.435919;5.874468;6.482866;0.003305;0.010886;1.460395;0.684746
67123;0.060392;0.069199;-0.275472;0.603411;2.668335;5.954327;5.034595;0.002722;0.011469;1.460395;0.684746
67155;0.064795;0.069828;-0.207943;0.613553;2.025252;6.004117;3.821231;0.002333;0.011858;1.460395;0.684746
67187;0.069199;0.070142;-0.170131;0.618562;1.660946;6.025877;3.133861;0.002138;0.012053;1.460395;0.684746
67219;0.073288;0.071401;-0.098512;0.638204;0.964838;6.055120;1.820450;0.001361;0.012830;1.460395;0.684746
67251;0.078950;0.071715;-0.074965;0.643021;0.734717;6.061323;1.386258;0.001166;0.013024;1.460395;0.684746
67299;0.085240;0.072030;-0.055541;0.647801;0.544580;6.065171;1.027509;0.000972;0.013219;1.460395;0.684746
67331;0.092789;0.072344;-0.039211;0.652547;0.384558;6.067520;0.725581;0.000778;0.013413;1.460395;0.684746
67364;0.099709;0.072344;-0.035395;0.652547;0.347148;6.067952;0.654996;0.000778;0.013413;1.460395;0.684746
67395;0.106315;0.072973;-0.016194;0.661937;0.158856;6.069455;0.299728;0.000389;0.013802;1.460395;0.684746
67427;0.112605;0.072659;-0.022471;0.657259;0.220422;6.069087;0.415890;0.000583;0.013608;1.460395;0.684746
67459;0.119211;0.072973;-0.013889;0.661937;0.136243;6.069560;0.257063;0.000389;0.013802;1.460395;0.684746
67491;0.125187;0.072659;-0.019543;0.657259;0.191708;6.069273;0.361713;0.000583;0.013608;1.460395;0.684746
67523;0.130849;0.072344;-0.024614;0.652547;0.241440;6.068933;0.455548;0.000778;0.013413;1.460395;0.684746
67556;0.135881;0.072030;-0.029323;0.647801;0.287621;6.068548;0.542682;0.000972;0.013219;1.460395;0.684746
67587;0.139970;0.071715;-0.033895;0.643021;0.332447;6.068109;0.627258;0.001166;0.013024;1.460395;0.684746
67620;0.143430;0.071715;-0.032874;0.643021;0.322433;6.068213;0.608365;0.001166;0.013024;1.460395;0.684746
67667;0.145632;0.071086;-0.043004;0.633351;0.421740;6.067046;0.795737;0.001555;0.012636;1.460395;0.684746
67699;0.146890;0.070772;-0.047863;0.628460;0.469359;6.066376;0.885583;0.001750;0.012441;1.460395;0.684746
67731;0.147205;0.070772;-0.047736;0.628460;0.468115;6.066395;0.883236;0.001750;0.012441;1.460395;0.684746
67763;0.146576;0.071086;-0.042660;0.633351;0.418370;6.067091;0.789377;0.001555;0.012636;1.460395;0.684746
67795;0.145003;0.071401;-0.037833;0.638204;0.371056;6.067681;0.700106;0.001361;0.012830;1.460395;0.684746
67827;0.142487;0.071715;-0.033146;0.643021;0.325104;6.068186;0.613404;0.001166;0.013024;1.460395;0.684746
67859;0.138712;0.072030;-0.028569;0.647801;0.280229;6.068614;0.528733;0.000972;0.013219;1.460395;0.684746
67891;0.134309;0.072030;-0.029760;0.647801;0.291900;6.068509;0.550754;0.000972;0.013219;1.460395;0.684746
67923;0.128961;0.072344;-0.025077;0.652547;0.245980;6.068898;0.464113;0.000778;0.013413;1.460395;0.684746
67955;0.123614;0.072344;-0.026489;0.652547;0.259822;6.068788;0.490230;0.000778;0.013413;1.460395;0.684746
67987;0.117009;0.072659;-0.021352;0.657259;0.209442;6.069161;0.395174;0.000583;0.013608;1.460395;0.684746
68035;0.110404;0.072344;-0.030767;0.652547;0.301775;6.068416;0.569386;0.000778;0.013413;1.460395;0.684746
68067;0.103798;0.072344;-0.033470;0.652547;0.328276;6.068153;0.619389;0.000778;0.013413;1.460395;0.684746
68099;0.097193;0.072344;-0.036693;0.652547;0.359879;6.067810;0.679017;0.000778;0.013413;1.460395;0.684746
68131;0.090588;0.072030;-0.050751;0.647801;0.497649;6.065944;0.938960;0.000972;0.013219;1.460395;0.684746
68163;0.084297;0.071715;-0.067771;0.643021;0.664321;6.062882;1.253437;0.001166;0.013024;1.460395;0.684746
68195;0.078320;0.071401;-0.088550;0.638204;0.867538;6.057950;1.636864;0.001361;0.012830;1.460395;0.684746
68227;0.072344;0.070772;-0.129316;0.628460;1.265056;6.044459;2.386899;0.001750;0.012441;1.460395;0.684746
68259;0.068884;0.069828;-0.186954;0.613553;1.823349;6.016737;3.440282;0.002333;0.011858;1.460395;0.684746
68291;0.063852;0.070142;-0.195801;0.618562;1.908554;6.011582;3.601046;0.002138;0.012053;1.460395;0.684746
68323;0.060392;0.068255;-0.333508;0.587870;3.211396;5.900259;6.059237;0.003305;0.010886;1.460395;0.684746
68371;0.057875;0.067312;-0.423655;0.571907;4.032843;5.795335;7.609139;0.003888;0.010303;1.460395;0.684746
68403;0.055359;0.066682;-0.506532;0.561013;4.759294;5.675986;8.979801;0.004277;0.009914;1.460395;0.684746
68435;0.055045;0.065424;-0.600342;0.538563;5.541914;5.513693;10.456442;0.005054;0.009137;1.460395;0.684746
68467;0.054730;0.065110;-0.629009;0.532803;5.771649;5.458182;10.889904;0.005249;0.008942;1.460395;0.684746
68499;0.055359;0.066053;-0.550378;0.549902;5.130727;5.603781;9.680617;0.004665;0.009525;1.460395;0.684746
68531;0.056932;0.066997;-0.458464;0.566486;4.341623;5.747908;8.191742;0.004082;0.010109;1.460395;0.684746
68564;0.059134;0.068255;-0.346991;0.587870;3.336088;5.886193;6.294506;0.003305;0.010886;1.460395;0.684746
68596;0.062908;0.068884;-0.273511;0.598276;2.649818;5.955971;4.999657;0.002916;0.011275;1.460395;0.684746
68627;0.067941;0.069828;-0.191413;0.613553;1.866320;6.014168;3.521359;0.002333;0.011858;1.460395;0.684746
68659;0.070772;0.070457;-0.148978;0.623531;1.456070;6.036142;2.747302;0.001944;0.012247;1.460395;0.684746
68691;0.075490;0.071086;-0.107280;0.633351;1.050395;6.052380;1.981877;0.001555;0.012636;1.460395;0.684746
68739;0.080522;0.071715;-0.072695;0.643021;0.712512;6.061832;1.344363;0.001166;0.013024;1.460395;0.684746
68771;0.086499;0.071715;-0.065194;0.643021;0.639103;6.063402;1.205855;0.001166;0.013024;1.460395;0.684746
68804;0.093104;0.072344;-0.039019;0.652547;0.382684;6.067542;0.722045;0.000778;0.013413;1.460395;0.684746
68835;0.098766;0.072344;-0.035871;0.652547;0.351815;6.067900;0.663802;0.000778;0.013413;1.460395;0.684746
68867;0.105056;0.072344;-0.032919;0.652547;0.322875;6.068208;0.609199;0.000778;0.013413;1.460395;0.684746
68899;0.110404;0.072344;-0.030767;0.652547;0.301775;6.068416;0.569386;0.000778;0.013413;1.460395;0.684746
68931;0.116380;0.072659;-0.021505;0.657259;0.210943;6.069151;0.398006;0.000583;0.013608;1.460395;0.684746
68964;0.121727;0.072344;-0.027025;0.652547;0.265087;6.068744;0.500164;0.000778;0.013413;1.460395;0.684746
68996;0.127074;0.072344;-0.025558;0.652547;0.250694;6.068862;0.473007;0.000778;0.013413;1.460395;0.684746
69027;0.131792;0.072030;-0.030485;0.647801;0.299016;6.068442;0.564181;0.000972;0.013219;1.460395;0.684746
69059;0.135252;0.072030;-0.029496;0.647801;0.289318;6.068532;0.545882;0.000972;0.013219;1.460395;0.684746
69107;0.138398;0.071715;-0.034381;0.643021;0.337207;6.068059;0.636240;0.001166;0.013024;1.460395;0.684746
69139;0.140599;0.071401;-0.039321;0.638204;0.385637;6.067506;0.727618;0.001361;0.012830;1.460395;0.684746
69171;0.141858;0.071401;-0.038884;0.638204;0.381356;6.067558;0.719539;0.001361;0.012830;1.460395;0.684746
69203;0.142172;0.071086;-0.044314;0.633351;0.434579;6.066873;0.819960;0.001555;0.012636;1.460395;0.684746
69235;0.141543;0.071086;-0.044561;0.633351;0.436997;6.066839;0.824524;0.001555;0.012636;1.460395;0.684746
69267;0.139970;0.071715;-0.033895;0.643021;0.332447;6.068109;0.627258;0.001166;0.013024;1.460395;0.684746
69299;0.137769;0.071715;-0.034579;0.643021;0.339149;6.068038;0.639904;0.001166;0.013024;1.460395;0.684746
69331;0.134623;0.071715;-0.035605;0.643021;0.349207;6.067929;0.658881;0.001166;0.013024;1.460395;0.684746
69364;0.130534;0.072344;-0.024690;0.652547;0.242185;6.068928;0.456953;0.000778;0.013413;1.460395;0.684746
69396;0.125816;0.072030;-0.032360;0.647801;0.317393;6.068264;0.598854;0.000972;0.013219;1.460395;0.684746
69428;0.120469;0.072344;-0.027396;0.652547;0.268717;6.068714;0.507013;0.000778;0.013413;1.460395;0.684746
69475;0.114807;0.072659;-0.021897;0.657259;0.214792;6.069125;0.405268;0.000583;0.013608;1.460395;0.684746
69507;0.108831;0.072659;-0.023528;0.657259;0.230792;6.069013;0.435456;0.000583;0.013608;1.460395;0.684746
69539;0.103484;0.072659;-0.025209;0.657259;0.247272;6.068888;0.466550;0.000583;0.013608;1.460395;0.684746
69571;0.097193;0.072344;-0.036693;0.652547;0.359879;6.067810;0.679017;0.000778;0.013413;1.460395;0.684746
69603;0.090902;0.072030;-0.050494;0.647801;0.495139;6.065983;0.934224;0.000972;0.013219;1.460395;0.684746
69636;0.085240;0.071715;-0.066642;0.643021;0.653274;6.063112;1.232593;0.001166;0.013024;1.460395;0.684746
69667;0.079264;0.071401;-0.086902;0.638204;0.851434;6.058389;1.606479;0.001361;0.012830;1.460395;0.684746
69700;0.075175;0.070772;-0.121472;0.628460;1.188712;6.047448;2.242854;0.001750;0.012441;1.460395;0.684746
69731;0.070772;0.070457;-0.148978;0.623531;1.456070;6.036142;2.747302;0.001944;0.012247;1.460395;0.684746
69763;0.067941;0.069513;-0.207255;0.608504;2.018646;6.004552;3.808767;0.002527;0.011664;1.460395;0.684746
69795;0.063852;0.069199;-0.248710;0.603411;2.414769;5.975741;4.556169;0.002722;0.011469;1.460395;0.684746
69843;0.061335;0.068884;-0.286486;0.598276;2.772140;5.944871;5.230453;0.002916;0.011275;1.460395;0.684746
69875;0.059763;0.067312;-0.398675;0.571907;3.808215;5.826984;7.185311;0.003888;0.010303;1.460395;0.684746
69907;0.058819;0.066997;-0.430715;0.566486;4.095881;5.786029;7.728077;0.004082;0.010109;1.460395;0.684746
69939;0.059134;0.066682;-0.446062;0.561013;4.232192;5.765252;7.985269;0.004277;0.009914;1.460395;0.684746
69971;0.059448;0.066997;-0.422187;0.566486;4.019707;5.797250;7.584354;0.004082;0.010109;1.460395;0.684746
70003;0.061021;0.067626;-0.364831;0.577277;3.500122;5.866707;6.604004;0.003694;0.010497;1.460395;0.684746
70035;0.062908;0.068570;-0.291496;0.593096;2.819254;5.940445;5.319347;0.003110;0.011081;1.460395;0.684746
70067;0.066682;0.069199;-0.230381;0.603411;2.240094;5.989132;4.226593;0.002722;0.011469;1.460395;0.684746
70099;0.069199;0.069828;-0.185513;0.613553;1.809458;6.017554;3.414073;0.002333;0.011858;1.460395;0.684746
70131;0.072659;0.070457;-0.142615;0.623531;1.394315;6.038963;2.630783;0.001944;0.012247;1.460395;0.684746
70163;0.077377;0.070772;-0.115999;0.628460;1.135398;6.049423;2.142260;0.001750;0.012441;1.460395;0.684746
70211;0.082095;0.071086;-0.094048;0.633351;0.921254;6.056426;1.738215;0.001555;0.012636;1.460395;0.684746
70243;0.087128;0.071715;-0.064494;0.643021;0.632245;6.063540;1.192916;0.001166;0.013024;1.460395;0.684746
70275;0.092789;0.072344;-0.039211;0.652547;0.384558;6.067520;0.725581;0.000778;0.013413;1.460395;0.684746
70307;0.098451;0.072344;-0.036032;0.652547;0.353399;6.067883;0.666790;0.000778;0.013413;1.460395;0.684746
70339;0.104113;0.072344;-0.033330;0.652547;0.326909;6.068167;0.616810;0.000778;0.013413;1.460395;0.684746
70371;0.109145;0.072344;-0.031247;0.652547;0.306488;6.068371;0.578279;0.000778;0.013413;1.460395;0.684746
70403;0.114493;0.072659;-0.021977;0.657259;0.215578;6.069120;0.406752;0.000583;0.013608;1.460395;0.684746
70435;0.119525;0.072344;-0.027680;0.652547;0.271505;6.068690;0.512274;0.000778;0.013413;1.460395;0.684746
70467;0.124243;0.072030;-0.032892;0.647801;0.322610;6.068211;0.608698;0.000972;0.013219;1.460395;0.684746
70499;0.128018;0.072344;-0.025315;0.652547;0.248315;6.068880;0.468518;0.000778;0.013413;1.460395;0.684746
70531;0.131792;0.072344;-0.024389;0.652547;0.239233;6.068950;0.451383;0.000778;0.013413;1.460395;0.684746
70580;0.134309;0.072030;-0.029760;0.647801;0.291900;6.068509;0.550754;0.000972;0.013219;1.460395;0.684746
70612;0.136510;0.071715;-0.034982;0.643021;0.343102;6.067996;0.647362;0.001166;0.013024;1.460395;0.684746
70644;0.137769;0.071715;-0.034579;0.643021;0.339149;6.068038;0.639904;0.001166;0.013024;1.460395;0.684746
70675;0.138083;0.071401;-0.040224;0.638204;0.394496;6.067397;0.744331;0.001361;0.012830;1.460395;0.684746
70707;0.138083;0.071401;-0.040224;0.638204;0.394496;6.067397;0.744331;0.001361;0.012830;1.460395;0.684746
70739;0.136510;0.071715;-0.034982;0.643021;0.343102;6.067996;0.647362;0.001166;0.013024;1.460395;0.684746
70771;0.134623;0.071715;-0.035605;0.643021;0.349207;6.067929;0.658881;0.001166;0.013024;1.460395;0.684746
70803;0.131792;0.072030;-0.030485;0.647801;0.299016;6.068442;0.564181;0.000972;0.013219;1.460395;0.684746
70835;0.128332;0.072030;-0.031543;0.647801;0.309387;6.068343;0.583749;0.000972;0.013219;1.460395;0.684746
70867;0.123929;0.072344;-0.026401;0.652547;0.258965;6.068795;0.488613;0.000778;0.013413;1.460395;0.684746
70899;0.119211;0.072659;-0.020833;0.657259;0.204353;6.069194;0.385571;0.000583;0.013608;1.460395;0.684746
70947;0.113863;0.072659;-0.022139;0.657259;0.217169;6.069109;0.409753;0.000583;0.013608;1.460395;0.684746
70980;0.108831;0.072344;-0.031370;0.652547;0.307689;6.068359;0.580545;0.000778;0.013413;1.460395;0.684746
71011;0.103484;0.072659;-0.025209;0.657259;0.247272;6.068888;0.466550;0.000583;0.013608;1.460395;0.684746
